,angry,complexity
892,0.48695147037506104,10.3333
893,0.12043127417564392,5.6667
894,0.12043291330337524,13.5
895,0.522941529750824,94.0645
896,0.7496035099029541,23.1
897,0.3437733054161072,60.6714
898,0.5781147480010986,98.5641
899,0.914249837398529,15.8108
900,0.9672999382019043,47.447
901,0.5223119258880615,90.2571
902,0.9713701605796814,37.2151
903,0.40336546301841736,24.5455
904,0.9650499820709229,42.787
905,0.8190486431121826,42.4919
906,0.8424127697944641,30.8867
907,0.37845611572265625,54.0
908,0.12161090224981308,18.0
909,0.6198000311851501,156.0784
910,0.8585304021835327,45.8533
911,0.8185895681381226,50.4
912,0.04815724492073059,65.1429
913,0.5563784241676331,21.5
914,0.7028350234031677,73.08
915,0.34674009680747986,37.0
916,0.92298823595047,54.9153
917,0.7412542104721069,78.0
918,0.7142544984817505,48.2045
919,0.9084540009498596,50.3376
920,0.5800615549087524,68.5504
921,0.25008854269981384,27.7368
922,0.18075570464134216,12.3077
923,0.8494411110877991,46.427
924,0.32026389241218567,68.4444
925,0.3827035129070282,12.3529
926,0.9228361248970032,35.3987
927,0.6638884544372559,41.7662
928,0.7529638409614563,90.6036
929,0.8809173703193665,43.1341
930,0.8831830620765686,44.0018
931,0.7246383428573608,43.0833
932,0.05999802052974701,23.0
933,0.08772535622119904,52.8889
934,0.8062270879745483,34.8333
935,0.976585865020752,39.5986
936,0.1779920905828476,57.931
937,0.10698393732309341,44.8548
938,0.22968602180480957,15.0
939,0.6909216046333313,29.2895
940,0.4625551700592041,81.1818
941,0.26995065808296204,17.5
942,0.5996242761611938,22.6667
943,0.907719075679779,69.0892
944,0.15046674013137817,55.1111
945,0.5301210284233093,14.6143
946,0.17199286818504333,51.0
947,0.8129315376281738,54.9505
948,0.6708481311798096,73.8621
949,0.35943803191185,50.3404
950,0.9127861857414246,51.8239
951,0.7282934188842773,68.5385
952,0.9227136969566345,137.25
953,0.9639071226119995,34.9192
954,0.9040106534957886,47.0753
955,0.16292239725589752,120.4571
956,0.10220582038164139,59.3646
957,0.692255973815918,54.5552
958,0.7646201848983765,47.0769
959,0.9025916457176208,94.5625
960,0.9183046221733093,69.2668
961,0.6281854510307312,85.0909
962,0.2156016230583191,19.44
963,0.7786167860031128,46.3546
964,0.6765207052230835,34.9444
965,0.9809201955795288,79.9646
966,0.9531394839286804,58.7273
967,0.7503067851066589,54.0
968,0.935689389705658,72.4886
969,0.8897136449813843,157.4468
970,0.6477657556533813,89.6552
971,0.9433786869049072,30.0
972,0.708893895149231,21.375
973,0.27641788125038147,20.5789
974,0.9326502680778503,111.6
975,0.9339842796325684,105.875
976,0.8882477283477783,41.5625
977,0.9109194278717041,62.56
978,0.013573572970926762,40.0
979,0.38870054483413696,30.3158
980,0.43680959939956665,23.8333
981,0.45871618390083313,14.0
982,0.9053857326507568,34.0364
983,0.78954017162323,120.8889
984,0.026523137465119362,12.0
985,0.09092343598604202,19.0
986,0.3250306248664856,12.8333
987,0.053149569779634476,7.0
988,0.0768590047955513,8.0
989,0.29799237847328186,28.0263
990,0.07989688217639923,4.7222
991,0.9112364649772644,48.0986
992,0.9232105612754822,57.8182
993,0.9011186361312866,49.7123
994,0.9121441841125488,38.1228
995,0.8875495791435242,64.3678
996,0.23480179905891418,16.25
997,0.20140154659748077,104.0
998,0.40886247158050537,38.6087
999,0.9077436327934265,44.0028
1000,0.2568730115890503,35.6522
1001,0.31294354796409607,46.9583
1002,0.9594579339027405,41.1042
1003,0.8848003149032593,64.8686
1004,0.9774697422981262,96.4585
1005,0.9719157814979553,72.5355
1006,0.8273019790649414,48.6607
1007,0.95919269323349,49.5921
1008,0.9681069254875183,48.8809
1009,0.8992444276809692,74.9211
1010,0.5725886225700378,44.9667
1011,0.45272111892700195,41.1626
1012,0.8123928904533386,49.7203
1013,0.9189985990524292,38.4965
1014,0.8887864947319031,32.6471
1015,0.9249340295791626,35.0625
1016,0.8482477068901062,25.6034
1017,0.7988471984863281,45.3813
1018,0.8194173574447632,76.9286
1019,0.8644976615905762,54.2667
1020,0.9659030437469482,61.5789
1021,0.41217300295829773,53.814
1022,0.859991729259491,66.7431
1023,0.10196773707866669,16.7727
1024,0.9555716514587402,59.0812
1025,0.7453268766403198,67.8744
1026,0.8569821119308472,61.8365
1027,0.7372387647628784,20.1072
1028,0.851297914981842,33.4388
1029,0.9409151077270508,36.3032
1030,0.16300426423549652,22.8261
1031,0.09462614357471466,4.5
1032,0.41014713048934937,12.3142
1033,0.18008919060230255,9.4722
1034,0.19537405669689178,15.6703
1035,0.6051320433616638,17.3546
1036,0.919611394405365,32.9552
1037,0.1652853935956955,10.2632
1038,0.6725584268569946,22.3333
1039,0.3319013714790344,52.3649
1040,0.5849164724349976,48.4571
1041,0.9722532629966736,53.94
1042,0.19104573130607605,13.0
1043,0.8221248984336853,35.6087
1044,0.4766935408115387,68.0
1045,0.9428533911705017,68.6677
1046,0.24928493797779083,33.5278
1047,0.9368849992752075,35.6528
1048,0.8487359285354614,48.338
1049,0.9420562982559204,50.4777
1050,0.3145712912082672,44.9565
1051,0.9513143301010132,68.9662
1052,0.8535948991775513,36.3034
1053,0.6295488476753235,111.3663
1054,0.8406772613525391,97.7586
1055,0.8855217695236206,91.2451
1056,0.7661644220352173,40.5
1057,0.2612055838108063,21.0
1058,0.8851566910743713,30.7143
1059,0.24675829708576202,17.5
1060,0.39068982005119324,60.0
1061,0.2895485758781433,51.85
1062,0.28737109899520874,18.0
1063,0.9527459740638733,34.0553
1064,0.4411196708679199,20.5
1065,0.5353984832763672,94.875
1066,0.2180919200181961,18.0
1067,0.9298921227455139,30.2794
